Sentence	SentenceID	Region	Word	Surprisal	SurprisalReweighted	Repetition
258	Vani_etal_2021.E2_S10.16.obj_rc	4	the	4.368	4.361	1
258	Vani_etal_2021.E2_S10.16.obj_rc	5	organizers	10.897	10.268	0
258	Vani_etal_2021.E2_S10.16.obj_rc	5	organizers	11.241	10.109	1
258	Vani_etal_2021.E2_S10.16.obj_rc	5	organizers	11.024	9.718	0
258	Vani_etal_2021.E2_S10.16.obj_rc	5	organizers	11.135	10.611	1
258	Vani_etal_2021.E2_S10.16.obj_rc	6	visited	10.075	9.426	0
258	Vani_etal_2021.E2_S10.16.obj_rc	6	visited	10.345	9.998	1
258	Vani_etal_2021.E2_S10.16.obj_rc	6	visited	10.202	9.629	0
258	Vani_etal_2021.E2_S10.16.obj_rc	6	visited	10.11	9.678	1
259	Vani_etal_2021.E2_S10.16.embed	0	The	3.123	3.289	0
259	Vani_etal_2021.E2_S10.16.embed	0	The	3.149	3.108	1
259	Vani_etal_2021.E2_S10.16.embed	0	The	3.095	3.088	0
259	Vani_etal_2021.E2_S10.16.embed	0	The	3.335	3.757	1
259	Vani_etal_2021.E2_S10.16.embed	1	movie	9.658	8.031	0
259	Vani_etal_2021.E2_S10.16.embed	1	movie	9.415	7.241	1
259	Vani_etal_2021.E2_S10.16.embed	1	movie	9.485	8.155	0
259	Vani_etal_2021.E2_S10.16.embed	1	movie	9.23	7.458	1
259	Vani_etal_2021.E2_S10.16.embed	2	star	7.173	6.328	0
259	Vani_etal_2021.E2_S10.16.embed	2	star	7.001	7.113	1
259	Vani_etal_2021.E2_S10.16.embed	2	star	7.068	6.711	0
259	Vani_etal_2021.E2_S10.16.embed	2	star	7.141	6.96	1
259	Vani_etal_2021.E2_S10.16.embed	3	hoped	11.276	9.722	0
259	Vani_etal_2021.E2_S10.16.embed	3	hoped	11.564	10.671	1
259	Vani_etal_2021.E2_S10.16.embed	3	hoped	11.202	10.197	0
259	Vani_etal_2021.E2_S10.16.embed	3	hoped	11.251	9.813	1
259	Vani_etal_2021.E2_S10.16.embed	4	that	2.848	2.215	0
259	Vani_etal_2021.E2_S10.16.embed	4	that	3.012	3.01	1
259	Vani_etal_2021.E2_S10.16.embed	4	that	3.214	2.947	0
259	Vani_etal_2021.E2_S10.16.embed	4	that	3.268	2.491	1
259	Vani_etal_2021.E2_S10.16.embed	5	the	2.222	2.078	0
259	Vani_etal_2021.E2_S10.16.embed	5	the	2.223	2.005	1
259	Vani_etal_2021.E2_S10.16.embed	5	the	2.26	1.899	0
259	Vani_etal_2021.E2_S10.16.embed	5	the	2.204	2.016	1
259	Vani_etal_2021.E2_S10.16.embed	6	organizers	11.649	10.565	0
259	Vani_etal_2021.E2_S10.16.embed	6	organizers	11.672	11.06	1
259	Vani_etal_2021.E2_S10.16.embed	6	organizers	11.897	10.944	0
259	Vani_etal_2021.E2_S10.16.embed	6	organizers	11.76	11.15	1
259	Vani_etal_2021.E2_S10.16.embed	7	visited	11.593	11.006	0
259	Vani_etal_2021.E2_S10.16.embed	7	visited	11.372	11.26	1
259	Vani_etal_2021.E2_S10.16.embed	7	visited	11.754	11.541	0
259	Vani_etal_2021.E2_S10.16.embed	7	visited	11.741	11.184	1
260	Vani_etal_2021.E2_S10.17.obj_rc	0	The	3.097	3.315	0
260	Vani_etal_2021.E2_S10.17.obj_rc	0	The	3.168	3.186	1
260	Vani_etal_2021.E2_S10.17.obj_rc	0	The	3.159	3.645	0
260	Vani_etal_2021.E2_S10.17.obj_rc	0	The	3.153	3.13	1
260	Vani_etal_2021.E2_S10.17.obj_rc	1	neighbor	11.784	11.677	0
260	Vani_etal_2021.E2_S10.17.obj_rc	1	neighbor	11.811	10.909	1
260	Vani_etal_2021.E2_S10.17.obj_rc	1	neighbor	12.038	12.022	0
260	Vani_etal_2021.E2_S10.17.obj_rc	1	neighbor	11.958	10.704	1
260	Vani_etal_2021.E2_S10.17.obj_rc	2	that	4.52	4.091	0
260	Vani_etal_2021.E2_S10.17.obj_rc	2	that	4.462	3.978	1
260	Vani_etal_2021.E2_S10.17.obj_rc	2	that	4.493	4.424	0
260	Vani_etal_2021.E2_S10.17.obj_rc	2	that	4.414	4.323	1
260	Vani_etal_2021.E2_S10.17.obj_rc	3	the	3.932	3.876	0
260	Vani_etal_2021.E2_S10.17.obj_rc	3	the	4.107	4.146	1
260	Vani_etal_2021.E2_S10.17.obj_rc	3	the	4.023	4.001	0
260	Vani_etal_2021.E2_S10.17.obj_rc	3	the	3.946	3.658	1
260	Vani_etal_2021.E2_S10.17.obj_rc	4	couple	7.311	6.736	0
260	Vani_etal_2021.E2_S10.17.obj_rc	4	couple	7.177	6.151	1
260	Vani_etal_2021.E2_S10.17.obj_rc	4	couple	7.278	6.847	0
260	Vani_etal_2021.E2_S10.17.obj_rc	4	couple	7.044	5.746	1
260	Vani_etal_2021.E2_S10.17.obj_rc	5	observed	11.044	10.005	0
260	Vani_etal_2021.E2_S10.17.obj_rc	5	observed	11.345	9.742	1
260	Vani_etal_2021.E2_S10.17.obj_rc	5	observed	10.43	9.669	0
260	Vani_etal_2021.E2_S10.17.obj_rc	5	observed	10.583	8.979	1
261	Vani_etal_2021.E2_S10.17.embed	0	The	3.062	2.845	0
261	Vani_etal_2021.E2_S10.17.embed	0	The	3.062	2.76	1
261	Vani_etal_2021.E2_S10.17.embed	0	The	3.088	2.699	0
261	Vani_etal_2021.E2_S10.17.embed	0	The	3.195	2.868	1
261	Vani_etal_2021.E2_S10.17.embed	1	neighbor	11.843	10.861	0
261	Vani_etal_2021.E2_S10.17.embed	1	neighbor	11.664	10.675	1
261	Vani_etal_2021.E2_S10.17.embed	1	neighbor	11.915	11.038	0
261	Vani_etal_2021.E2_S10.17.embed	1	neighbor	11.79	10.016	1
261	Vani_etal_2021.E2_S10.17.embed	2	thought	7.13	6.993	0
261	Vani_etal_2021.E2_S10.17.embed	2	thought	6.952	6.472	1
261	Vani_etal_2021.E2_S10.17.embed	2	thought	7.273	6.348	0
261	Vani_etal_2021.E2_S10.17.embed	2	thought	6.826	6.228	1
261	Vani_etal_2021.E2_S10.17.embed	3	that	2.059	1.714	0
261	Vani_etal_2021.E2_S10.17.embed	3	that	2.085	1.791	1
261	Vani_etal_2021.E2_S10.17.embed	3	that	2.049	2.028	0
261	Vani_etal_2021.E2_S10.17.embed	3	that	2.073	2.265	1
261	Vani_etal_2021.E2_S10.17.embed	4	the	1.973	1.983	0
261	Vani_etal_2021.E2_S10.17.embed	4	the	1.996	1.974	1
261	Vani_etal_2021.E2_S10.17.embed	4	the	1.998	1.834	0
261	Vani_etal_2021.E2_S10.17.embed	4	the	2.106	1.863	1
261	Vani_etal_2021.E2_S10.17.embed	5	couple	8.541	7.849	0
261	Vani_etal_2021.E2_S10.17.embed	5	couple	8.464	7.722	1
261	Vani_etal_2021.E2_S10.17.embed	5	couple	8.614	8.099	0
261	Vani_etal_2021.E2_S10.17.embed	5	couple	8.454	7.966	1
261	Vani_etal_2021.E2_S10.17.embed	6	observed	11.869	10.658	0
261	Vani_etal_2021.E2_S10.17.embed	6	observed	11.587	9.512	1
261	Vani_etal_2021.E2_S10.17.embed	6	observed	11.419	9.727	0
261	Vani_etal_2021.E2_S10.17.embed	6	observed	11.395	9.744	1
262	Vani_etal_2021.E2_S10.18.obj_rc	0	The	3.197	3.147	0
262	Vani_etal_2021.E2_S10.18.obj_rc	0	The	3.212	3.077	1
262	Vani_etal_2021.E2_S10.18.obj_rc	0	The	3.072	2.803	0
262	Vani_etal_2021.E2_S10.18.obj_rc	0	The	3.173	2.886	1
262	Vani_etal_2021.E2_S10.18.obj_rc	1	pilot	9.879	8.691	0
262	Vani_etal_2021.E2_S10.18.obj_rc	1	pilot	10.197	9.326	1
262	Vani_etal_2021.E2_S10.18.obj_rc	1	pilot	10.094	9.255	0
262	Vani_etal_2021.E2_S10.18.obj_rc	1	pilot	10.056	8.937	1
262	Vani_etal_2021.E2_S10.18.obj_rc	2	that	6.017	5.5	0
262	Vani_etal_2021.E2_S10.18.obj_rc	2	that	5.876	5.903	1
262	Vani_etal_2021.E2_S10.18.obj_rc	2	that	5.981	5.352	0
262	Vani_etal_2021.E2_S10.18.obj_rc	2	that	5.953	5.747	1
262	Vani_etal_2021.E2_S10.18.obj_rc	3	the	4.701	4.498	0
262	Vani_etal_2021.E2_S10.18.obj_rc	3	the	4.697	4.316	1
262	Vani_etal_2021.E2_S10.18.obj_rc	3	the	4.787	4.531	0
262	Vani_etal_2021.E2_S10.18.obj_rc	3	the	4.73	4.264	1
262	Vani_etal_2021.E2_S10.18.obj_rc	4	ground	9.289	8.343	0
262	Vani_etal_2021.E2_S10.18.obj_rc	4	ground	8.888	7.696	1
262	Vani_etal_2021.E2_S10.18.obj_rc	4	ground	9.17	8.0	0
262	Vani_etal_2021.E2_S10.18.obj_rc	4	ground	9.1	8.609	1
262	Vani_etal_2021.E2_S10.18.obj_rc	5	crew	4.761	2.391	0
262	Vani_etal_2021.E2_S10.18.obj_rc	5	crew	4.414	2.98	1
262	Vani_etal_2021.E2_S10.18.obj_rc	5	crew	3.348	2.485	0
262	Vani_etal_2021.E2_S10.18.obj_rc	5	crew	4.97	3.461	1
262	Vani_etal_2021.E2_S10.18.obj_rc	6	delayed	11.328	10.207	0
262	Vani_etal_2021.E2_S10.18.obj_rc	6	delayed	11.98	10.431	1
262	Vani_etal_2021.E2_S10.18.obj_rc	6	delayed	10.897	9.727	0
262	Vani_etal_2021.E2_S10.18.obj_rc	6	delayed	11.281	9.594	1
263	Vani_etal_2021.E2_S10.18.embed	0	The	3.113	2.754	0
263	Vani_etal_2021.E2_S10.18.embed	0	The	3.107	3.092	1
263	Vani_etal_2021.E2_S10.18.embed	0	The	3.007	3.124	0
263	Vani_etal_2021.E2_S10.18.embed	0	The	3.059	3.0	1
263	Vani_etal_2021.E2_S10.18.embed	1	pilot	10.031	8.923	0
263	Vani_etal_2021.E2_S10.18.embed	1	pilot	9.973	9.309	1
263	Vani_etal_2021.E2_S10.18.embed	1	pilot	10.508	9.912	0
263	Vani_etal_2021.E2_S10.18.embed	1	pilot	9.979	9.211	1
263	Vani_etal_2021.E2_S10.18.embed	2	believed	10.488	9.118	0
263	Vani_etal_2021.E2_S10.18.embed	2	believed	10.189	9.623	1
263	Vani_etal_2021.E2_S10.18.embed	2	believed	10.354	9.616	0
263	Vani_etal_2021.E2_S10.18.embed	2	believed	10.273	9.17	1
263	Vani_etal_2021.E2_S10.18.embed	3	that	1.26	0.91	0
263	Vani_etal_2021.E2_S10.18.embed	3	that	1.405	1.047	1
263	Vani_etal_2021.E2_S10.18.embed	3	that	1.755	1.744	0
263	Vani_etal_2021.E2_S10.18.embed	3	that	1.466	1.156	1
263	Vani_etal_2021.E2_S10.18.embed	4	the	1.627	1.551	0
263	Vani_etal_2021.E2_S10.18.embed	4	the	1.614	1.542	1
263	Vani_etal_2021.E2_S10.18.embed	4	the	1.661	1.459	0
263	Vani_etal_2021.E2_S10.18.embed	4	the	1.636	1.364	1
263	Vani_etal_2021.E2_S10.18.embed	5	ground	8.132	7.339	0
263	Vani_etal_2021.E2_S10.18.embed	5	ground	8.131	7.49	1
263	Vani_etal_2021.E2_S10.18.embed	5	ground	8.039	6.906	0
263	Vani_etal_2021.E2_S10.18.embed	5	ground	8.123	6.846	1
263	Vani_etal_2021.E2_S10.18.embed	6	crew	8.679	7.058	0
263	Vani_etal_2021.E2_S10.18.embed	6	crew	8.424	7.391	1
263	Vani_etal_2021.E2_S10.18.embed	6	crew	8.512	6.525	0
263	Vani_etal_2021.E2_S10.18.embed	6	crew	8.642	6.449	1
263	Vani_etal_2021.E2_S10.18.embed	7	delayed	11.594	11.11	0
263	Vani_etal_2021.E2_S10.18.embed	7	delayed	12.498	11.035	1
263	Vani_etal_2021.E2_S10.18.embed	7	delayed	11.867	11.098	0
263	Vani_etal_2021.E2_S10.18.embed	7	delayed	12.749	11.185	1
264	Vani_etal_2021.E2_S10.19.obj_rc	0	The	3.03	2.851	0
264	Vani_etal_2021.E2_S10.19.obj_rc	0	The	3.035	3.122	1
264	Vani_etal_2021.E2_S10.19.obj_rc	0	The	3.085	3.022	0
264	Vani_etal_2021.E2_S10.19.obj_rc	0	The	3.052	3.054	1
264	Vani_etal_2021.E2_S10.19.obj_rc	1	soldiers	11.143	10.158	0
264	Vani_etal_2021.E2_S10.19.obj_rc	1	soldiers	11.074	9.201	1
264	Vani_etal_2021.E2_S10.19.obj_rc	1	soldiers	11.066	10.278	0
264	Vani_etal_2021.E2_S10.19.obj_rc	1	soldiers	11.146	8.829	1
264	Vani_etal_2021.E2_S10.19.obj_rc	2	that	4.946	4.54	0
264	Vani_etal_2021.E2_S10.19.obj_rc	2	that	4.667	4.695	1
264	Vani_etal_2021.E2_S10.19.obj_rc	2	that	4.892	4.561	0
264	Vani_etal_2021.E2_S10.19.obj_rc	2	that	4.603	4.341	1
264	Vani_etal_2021.E2_S10.19.obj_rc	3	the	4.651	4.172	0
264	Vani_etal_2021.E2_S10.19.obj_rc	3	the	4.713	5.005	1
264	Vani_etal_2021.E2_S10.19.obj_rc	3	the	4.938	4.766	0
264	Vani_etal_2021.E2_S10.19.obj_rc	3	the	4.728	4.483	1
264	Vani_etal_2021.E2_S10.19.obj_rc	4	natives	9.648	7.939	0
264	Vani_etal_2021.E2_S10.19.obj_rc	4	natives	9.24	7.459	1
264	Vani_etal_2021.E2_S10.19.obj_rc	4	natives	9.421	8.097	0
264	Vani_etal_2021.E2_S10.19.obj_rc	4	natives	9.392	8.956	1
264	Vani_etal_2021.E2_S10.19.obj_rc	5	helped	8.787	8.13	0
264	Vani_etal_2021.E2_S10.19.obj_rc	5	helped	8.505	7.986	1
264	Vani_etal_2021.E2_S10.19.obj_rc	5	helped	8.366	8.452	0
264	Vani_etal_2021.E2_S10.19.obj_rc	5	helped	8.753	8.611	1
265	Vani_etal_2021.E2_S10.19.embed	0	The	3.147	3.194	0
265	Vani_etal_2021.E2_S10.19.embed	0	The	3.158	3.157	1
265	Vani_etal_2021.E2_S10.19.embed	0	The	3.176	3.435	0
265	Vani_etal_2021.E2_S10.19.embed	0	The	3.15	3.097	1
265	Vani_etal_2021.E2_S10.19.embed	1	soldiers	10.943	8.593	0
265	Vani_etal_2021.E2_S10.19.embed	1	soldiers	11.16	9.674	1
265	Vani_etal_2021.E2_S10.19.embed	1	soldiers	10.728	10.445	0
265	Vani_etal_2021.E2_S10.19.embed	1	soldiers	10.767	9.414	1
265	Vani_etal_2021.E2_S10.19.embed	2	thought	7.19	6.538	0
265	Vani_etal_2021.E2_S10.19.embed	2	thought	7.651	7.307	1
265	Vani_etal_2021.E2_S10.19.embed	2	thought	7.316	7.171	0
265	Vani_etal_2021.E2_S10.19.embed	2	thought	6.974	6.977	1
265	Vani_etal_2021.E2_S10.19.embed	3	that	1.668	1.415	0
265	Vani_etal_2021.E2_S10.19.embed	3	that	1.711	1.533	1
265	Vani_etal_2021.E2_S10.19.embed	3	that	1.684	1.399	0
265	Vani_etal_2021.E2_S10.19.embed	3	that	1.767	1.548	1
265	Vani_etal_2021.E2_S10.19.embed	4	the	1.974	1.821	0
265	Vani_etal_2021.E2_S10.19.embed	4	the	1.924	2.002	1
265	Vani_etal_2021.E2_S10.19.embed	4	the	1.885	1.724	0
265	Vani_etal_2021.E2_S10.19.embed	4	the	1.828	1.592	1
265	Vani_etal_2021.E2_S10.19.embed	5	natives	9.889	8.324	0
265	Vani_etal_2021.E2_S10.19.embed	5	natives	10.322	9.3	1
265	Vani_etal_2021.E2_S10.19.embed	5	natives	9.9	8.661	0
265	Vani_etal_2021.E2_S10.19.embed	5	natives	9.508	8.107	1
265	Vani_etal_2021.E2_S10.19.embed	6	helped	9.702	9.491	0
265	Vani_etal_2021.E2_S10.19.embed	6	helped	9.728	9.112	1
265	Vani_etal_2021.E2_S10.19.embed	6	helped	9.623	8.939	0
265	Vani_etal_2021.E2_S10.19.embed	6	helped	9.71	9.307	1
266	Vani_etal_2021.E2_S10.20.obj_rc	0	The	3.109	2.941	0
266	Vani_etal_2021.E2_S10.20.obj_rc	0	The	3.187	3.162	1
266	Vani_etal_2021.E2_S10.20.obj_rc	0	The	3.074	2.995	0
266	Vani_etal_2021.E2_S10.20.obj_rc	0	The	3.113	3.138	1
266	Vani_etal_2021.E2_S10.20.obj_rc	1	speaker	10.13	8.87	0
266	Vani_etal_2021.E2_S10.20.obj_rc	1	speaker	10.188	9.445	1
266	Vani_etal_2021.E2_S10.20.obj_rc	1	speaker	10.185	9.229	0
266	Vani_etal_2021.E2_S10.20.obj_rc	1	speaker	10.043	9.313	1
266	Vani_etal_2021.E2_S10.20.obj_rc	2	that	6.168	5.944	0
266	Vani_etal_2021.E2_S10.20.obj_rc	2	that	6.42	6.167	1
266	Vani_etal_2021.E2_S10.20.obj_rc	2	that	6.533	6.574	0
266	Vani_etal_2021.E2_S10.20.obj_rc	2	that	6.196	5.835	1
266	Vani_etal_2021.E2_S10.20.obj_rc	3	the	3.726	3.693	0
266	Vani_etal_2021.E2_S10.20.obj_rc	3	the	3.793	3.917	1
266	Vani_etal_2021.E2_S10.20.obj_rc	3	the	3.85	3.767	0
266	Vani_etal_2021.E2_S10.20.obj_rc	3	the	3.759	3.702	1
266	Vani_etal_2021.E2_S10.20.obj_rc	4	economists	13.186	11.688	0
266	Vani_etal_2021.E2_S10.20.obj_rc	4	economists	13.271	11.735	1
266	Vani_etal_2021.E2_S10.20.obj_rc	4	economists	12.95	11.806	0
266	Vani_etal_2021.E2_S10.20.obj_rc	4	economists	12.575	11.017	1
266	Vani_etal_2021.E2_S10.20.obj_rc	5	entertained	12.002	11.469	0
266	Vani_etal_2021.E2_S10.20.obj_rc	5	entertained	11.965	11.385	1
266	Vani_etal_2021.E2_S10.20.obj_rc	5	entertained	11.829	11.249	0
266	Vani_etal_2021.E2_S10.20.obj_rc	5	entertained	11.934	11.718	1
267	Vani_etal_2021.E2_S10.20.embed	0	The	3.097	2.895	0
267	Vani_etal_2021.E2_S10.20.embed	0	The	3.1	2.817	1
267	Vani_etal_2021.E2_S10.20.embed	0	The	3.069	2.797	0
267	Vani_etal_2021.E2_S10.20.embed	0	The	3.033	2.769	1
267	Vani_etal_2021.E2_S10.20.embed	1	speaker	10.003	9.49	0
267	Vani_etal_2021.E2_S10.20.embed	1	speaker	10.097	9.4	1
267	Vani_etal_2021.E2_S10.20.embed	1	speaker	10.222	9.607	0
267	Vani_etal_2021.E2_S10.20.embed	1	speaker	10.077	9.19	1
267	Vani_etal_2021.E2_S10.20.embed	2	said	5.707	3.945	0
267	Vani_etal_2021.E2_S10.20.embed	2	said	6.254	5.213	1
267	Vani_etal_2021.E2_S10.20.embed	2	said	6.308	4.832	0
267	Vani_etal_2021.E2_S10.20.embed	2	said	6.408	4.722	1
267	Vani_etal_2021.E2_S10.20.embed	3	that	1.567	1.354	0
267	Vani_etal_2021.E2_S10.20.embed	3	that	2.357	1.822	1
267	Vani_etal_2021.E2_S10.20.embed	3	that	1.575	1.503	0
267	Vani_etal_2021.E2_S10.20.embed	3	that	1.676	1.312	1
267	Vani_etal_2021.E2_S10.20.embed	4	the	2.151	2.198	0
267	Vani_etal_2021.E2_S10.20.embed	4	the	2.147	1.89	1
267	Vani_etal_2021.E2_S10.20.embed	4	the	2.178	1.99	0
267	Vani_etal_2021.E2_S10.20.embed	4	the	2.135	1.787	1
267	Vani_etal_2021.E2_S10.20.embed	5	economists	13.402	12.385	0
267	Vani_etal_2021.E2_S10.20.embed	5	economists	13.938	12.303	1
267	Vani_etal_2021.E2_S10.20.embed	5	economists	13.4	11.707	0
267	Vani_etal_2021.E2_S10.20.embed	5	economists	13.333	12.001	1
267	Vani_etal_2021.E2_S10.20.embed	6	entertained	12.489	11.815	0
267	Vani_etal_2021.E2_S10.20.embed	6	entertained	12.314	11.293	1
267	Vani_etal_2021.E2_S10.20.embed	6	entertained	12.467	11.22	0
267	Vani_etal_2021.E2_S10.20.embed	6	entertained	12.338	11.742	1
268	Vani_etal_2021.E2_S10.21.obj_rc	0	The	3.145	3.086	0
268	Vani_etal_2021.E2_S10.21.obj_rc	0	The	3.247	3.356	1
268	Vani_etal_2021.E2_S10.21.obj_rc	0	The	3.146	3.197	0
268	Vani_etal_2021.E2_S10.21.obj_rc	0	The	3.065	2.789	1
268	Vani_etal_2021.E2_S10.21.obj_rc	1	shipping	11.252	10.61	0
268	Vani_etal_2021.E2_S10.21.obj_rc	1	shipping	11.486	10.926	1
268	Vani_etal_2021.E2_S10.21.obj_rc	1	shipping	11.285	10.004	0
268	Vani_etal_2021.E2_S10.21.obj_rc	1	shipping	11.532	10.227	1
268	Vani_etal_2021.E2_S10.21.obj_rc	2	company	3.591	2.957	0
268	Vani_etal_2021.E2_S10.21.obj_rc	2	company	3.41	3.194	1
268	Vani_etal_2021.E2_S10.21.obj_rc	2	company	3.387	2.705	0
268	Vani_etal_2021.E2_S10.21.obj_rc	2	company	3.697	3.266	1
268	Vani_etal_2021.E2_S10.21.obj_rc	3	that	3.801	3.412	0
268	Vani_etal_2021.E2_S10.21.obj_rc	3	that	3.711	3.306	1
268	Vani_etal_2021.E2_S10.21.obj_rc	3	that	3.866	3.635	0
268	Vani_etal_2021.E2_S10.21.obj_rc	3	that	3.901	3.731	1
268	Vani_etal_2021.E2_S10.21.obj_rc	4	the	5.847	5.21	0
268	Vani_etal_2021.E2_S10.21.obj_rc	4	the	5.669	5.251	1
268	Vani_etal_2021.E2_S10.21.obj_rc	4	the	5.597	5.512	0
268	Vani_etal_2021.E2_S10.21.obj_rc	4	the	5.619	5.349	1
268	Vani_etal_2021.E2_S10.21.obj_rc	5	box	10.964	10.084	0
268	Vani_etal_2021.E2_S10.21.obj_rc	5	box	11.036	10.0	1
268	Vani_etal_2021.E2_S10.21.obj_rc	5	box	11.091	9.284	0
268	Vani_etal_2021.E2_S10.21.obj_rc	5	box	11.121	8.918	1
268	Vani_etal_2021.E2_S10.21.obj_rc	6	came	7.833	5.914	0
268	Vani_etal_2021.E2_S10.21.obj_rc	6	came	7.378	5.662	1
268	Vani_etal_2021.E2_S10.21.obj_rc	6	came	7.173	5.942	0
268	Vani_etal_2021.E2_S10.21.obj_rc	6	came	7.892	6.029	1
269	Vani_etal_2021.E2_S10.21.embed	0	The	3.075	2.782	0
269	Vani_etal_2021.E2_S10.21.embed	0	The	3.096	3.042	1
269	Vani_etal_2021.E2_S10.21.embed	0	The	3.186	3.228	0
269	Vani_etal_2021.E2_S10.21.embed	0	The	3.029	2.871	1
269	Vani_etal_2021.E2_S10.21.embed	1	shipping	11.43	11.276	0
269	Vani_etal_2021.E2_S10.21.embed	1	shipping	11.333	10.121	1
269	Vani_etal_2021.E2_S10.21.embed	1	shipping	11.644	10.286	0
269	Vani_etal_2021.E2_S10.21.embed	1	shipping	11.532	11.269	1
269	Vani_etal_2021.E2_S10.21.embed	2	company	3.488	2.94	0
269	Vani_etal_2021.E2_S10.21.embed	2	company	3.296	2.646	1
269	Vani_etal_2021.E2_S10.21.embed	2	company	3.429	3.519	0
269	Vani_etal_2021.E2_S10.21.embed	2	company	3.544	2.808	1
269	Vani_etal_2021.E2_S10.21.embed	3	claimed	7.97	7.08	0
269	Vani_etal_2021.E2_S10.21.embed	3	claimed	7.587	6.977	1
269	Vani_etal_2021.E2_S10.21.embed	3	claimed	7.757	6.888	0
269	Vani_etal_2021.E2_S10.21.embed	3	claimed	7.737	6.476	1
269	Vani_etal_2021.E2_S10.21.embed	4	that	1.266	0.985	0
269	Vani_etal_2021.E2_S10.21.embed	4	that	2.046	1.53	1
269	Vani_etal_2021.E2_S10.21.embed	4	that	1.941	1.42	0
269	Vani_etal_2021.E2_S10.21.embed	4	that	1.433	0.996	1
269	Vani_etal_2021.E2_S10.21.embed	5	the	1.812	1.759	0
269	Vani_etal_2021.E2_S10.21.embed	5	the	1.888	1.782	1
269	Vani_etal_2021.E2_S10.21.embed	5	the	1.855	1.723	0
269	Vani_etal_2021.E2_S10.21.embed	5	the	1.795	1.615	1
269	Vani_etal_2021.E2_S10.21.embed	6	box	10.383	9.784	0
269	Vani_etal_2021.E2_S10.21.embed	6	box	10.322	8.804	1
269	Vani_etal_2021.E2_S10.21.embed	6	box	10.003	9.257	0
269	Vani_etal_2021.E2_S10.21.embed	6	box	10.413	8.992	1
269	Vani_etal_2021.E2_S10.21.embed	7	came	7.743	6.497	0
269	Vani_etal_2021.E2_S10.21.embed	7	came	7.538	6.554	1
269	Vani_etal_2021.E2_S10.21.embed	7	came	7.363	7.665	0
269	Vani_etal_2021.E2_S10.21.embed	7	came	7.301	6.627	1
270	Vani_etal_2021.E2_S10.22.obj_rc	0	The	3.129	3.116	0
270	Vani_etal_2021.E2_S10.22.obj_rc	0	The	3.123	3.216	1
270	Vani_etal_2021.E2_S10.22.obj_rc	0	The	3.099	2.887	0
270	Vani_etal_2021.E2_S10.22.obj_rc	0	The	3.178	2.809	1
270	Vani_etal_2021.E2_S10.22.obj_rc	1	trainer	12.554	12.045	0
270	Vani_etal_2021.E2_S10.22.obj_rc	1	trainer	12.927	11.827	1
270	Vani_etal_2021.E2_S10.22.obj_rc	1	trainer	12.699	11.67	0
270	Vani_etal_2021.E2_S10.22.obj_rc	1	trainer	12.691	11.047	1
270	Vani_etal_2021.E2_S10.22.obj_rc	2	that	5.573	5.557	0
270	Vani_etal_2021.E2_S10.22.obj_rc	2	that	5.572	5.697	1
270	Vani_etal_2021.E2_S10.22.obj_rc	2	that	5.786	5.291	0
270	Vani_etal_2021.E2_S10.22.obj_rc	2	that	5.591	5.25	1
270	Vani_etal_2021.E2_S10.22.obj_rc	3	the	4.204	4.211	0
270	Vani_etal_2021.E2_S10.22.obj_rc	3	the	4.136	4.018	1
270	Vani_etal_2021.E2_S10.22.obj_rc	3	the	4.27	3.94	0
270	Vani_etal_2021.E2_S10.22.obj_rc	3	the	4.351	3.98	1
270	Vani_etal_2021.E2_S10.22.obj_rc	4	jockey	12.856	11.467	0
270	Vani_etal_2021.E2_S10.22.obj_rc	4	jockey	13.274	10.04	1
270	Vani_etal_2021.E2_S10.22.obj_rc	4	jockey	13.106	11.602	0
270	Vani_etal_2021.E2_S10.22.obj_rc	4	jockey	13.584	10.456	1
270	Vani_etal_2021.E2_S10.22.obj_rc	5	called	6.787	5.779	0
270	Vani_etal_2021.E2_S10.22.obj_rc	5	called	7.163	6.163	1
270	Vani_etal_2021.E2_S10.22.obj_rc	5	called	7.218	6.17	0
270	Vani_etal_2021.E2_S10.22.obj_rc	5	called	7.409	6.021	1
271	Vani_etal_2021.E2_S10.22.embed	0	The	3.123	2.992	0
271	Vani_etal_2021.E2_S10.22.embed	0	The	3.182	3.07	1
271	Vani_etal_2021.E2_S10.22.embed	0	The	3.068	2.945	0
271	Vani_etal_2021.E2_S10.22.embed	0	The	3.14	3.056	1
271	Vani_etal_2021.E2_S10.22.embed	1	trainer	12.94	10.482	0
271	Vani_etal_2021.E2_S10.22.embed	1	trainer	12.85	11.458	1
271	Vani_etal_2021.E2_S10.22.embed	1	trainer	12.761	11.229	0
271	Vani_etal_2021.E2_S10.22.embed	1	trainer	12.594	12.266	1
271	Vani_etal_2021.E2_S10.22.embed	2	thought	9.352	7.044	0
271	Vani_etal_2021.E2_S10.22.embed	2	thought	9.31	7.852	1
271	Vani_etal_2021.E2_S10.22.embed	2	thought	9.304	7.515	0
271	Vani_etal_2021.E2_S10.22.embed	2	thought	9.548	7.188	1
271	Vani_etal_2021.E2_S10.22.embed	3	that	1.904	1.605	0
271	Vani_etal_2021.E2_S10.22.embed	3	that	2.019	1.9	1
271	Vani_etal_2021.E2_S10.22.embed	3	that	1.871	1.752	0
271	Vani_etal_2021.E2_S10.22.embed	3	that	2.234	1.937	1
